Audit_Action,time_segment_key,myemployee_key,Duration,start_day,start_time
Add,794647,13007,8.25000,0.8660254,0.9238795
Add,794651,13062,8.75000,0.8660254,0.9238795
Add,794652,13062,8.75000,0.5,0.9238795
Add,794653,13062,8.75000,0.8660254,0.9238795
Add,794654,13062,8.75000,0.5,0.9238795
Add,794659,13084,8.50000,0.8660254,0.9238795
Add,794660,13084,8.50000,0.5,0.9238795
Add,794661,13084,8.25000,0.5,0.9238795
Add,794667,13082,8.75000,0.8660254,0.9238795
Add,794670,13082,8.25000,0.8660254,0.9238795
Add,794671,13089,6.25000,0.0,0.9238795
Add,794672,13089,2.50000,0.0,0.8660254
Add,794675,13089,8.75000,0.5,0.9238795
Add,794663,13084,9.50000,0.5,0.9238795
Add,794664,13084,5.00000,0.8660254,0.9238795
Add,794665,13082,5.50000,0.0,0.9238795
Add,794666,13082,3.25000,0.0,0.9238795
Add,794668,13082,8.75000,0.5,0.9238795
Add,794669,13082,8.75000,0.5,0.9238795
Add,794673,13089,8.75000,0.8660254,0.9238795
Add,794674,13089,8.75000,0.5,0.9238795
Change,794675,13089,8.75000,0.5,0.9238795
Add,794678,13089,8.25000,0.8660254,0.9238795
Add,794681,14376,7.50000,0.0,0.9238795
Add,794682,14376,7.50000,0.8660254,0.9238795
Add,794683,14376,7.50000,0.5,0.9238795
Add,794684,14376,7.50000,0.5,0.9238795
Add,794685,14376,7.50000,0.5,0.9238795
Add,794727,13024,8.50000,0.5,0.9238795
Add,794730,13024,8.50000,0.5,0.9238795
Add,794732,13024,8.50000,0.5,0.9238795
Add,794733,13062,8.75000,0.5,0.9238795
Add,794723,12988,7.00000,0.0,0.9238795
Add,794724,13024,8.50000,0.0,0.9238795
Add,794725,13024,8.50000,0.8660254,0.9238795
Change,794524,13090,7.50000,0.5,0.9238795
Change,794521,13090,7.50000,0.5,0.9238795
Change,794520,13090,7.50000,0.5,0.9238795
Change,794518,13090,5.00000,0.8660254,0.9238795
Change,794517,13090,2.00000,0.0,0.9238795
Change,794516,13090,5.50000,0.0,0.9238795
Change,794513,13088,4.75000,0.8660254,0.9238795
Change,794509,13088,8.25000,0.5,0.9238795
Change,794506,13088,8.25000,0.5,0.9238795
Change,794504,13088,8.00000,0.8660254,0.9238795
Change,794500,13088,8.25000,0.0,0.9238795
Change,793904,13079,2.00000,0.5,0.9238795
Change,793903,13079,2.00000,0.5,0.9238795
Change,794496,13077,1.75000,0.8660254,0.9238795
Change,794494,13077,8.75000,0.5,0.9238795
Change,794492,13077,8.75000,0.5,0.9238795
Change,794491,13077,8.75000,0.5,0.9238795
Change,794488,13077,8.75000,0.8660254,0.9238795
Change,794486,13077,8.75000,0.0,0.9238795
Change,793901,13066,5.50000,0.5,0.9238795
Change,793897,13066,5.50000,0.5,0.9238795
Change,793900,13066,5.50000,0.8660254,0.9238795
Change,793895,13066,5.50000,0.0,0.9238795
Change,793829,13049,6.25000,0.0,0.9238795
Change,794483,12989,8.50000,0.0,0.9238795
Change,794685,14376,7.50000,0.5,0.9238795
Change,794684,14376,7.50000,0.5,0.9238795
Change,794683,14376,7.50000,0.5,0.9238795
Change,794682,14376,7.50000,0.8660254,0.9238795
Change,794681,14376,7.50000,0.0,0.9238795
Change,794579,13091,4.75000,0.8660254,0.9238795
Change,794576,13091,8.25000,0.5,0.9238795
Change,794574,13091,8.25000,0.5,0.9238795
Change,794572,13091,8.25000,0.8660254,0.9238795
Change,794524,13090,7.50000,0.5,0.9238795
Change,794521,13090,7.50000,0.5,0.9238795
Change,794520,13090,7.50000,0.5,0.9238795
Change,794518,13090,5.00000,0.8660254,0.9238795
Change,794517,13090,2.00000,0.0,0.9238795
Change,794516,13090,5.50000,0.0,0.9238795
Change,794678,13089,8.25000,0.8660254,0.9238795
Change,794675,13089,8.75000,0.5,0.9238795
Change,794674,13089,8.75000,0.5,0.9238795
Change,794673,13089,8.75000,0.8660254,0.9238795
Change,794672,13089,2.50000,0.0,0.8660254
Change,794671,13089,6.25000,0.0,0.9238795
Change,794513,13088,4.75000,0.8660254,0.9238795
Change,794509,13088,8.25000,0.5,0.9238795
Change,794506,13088,8.25000,0.5,0.9238795
Change,794504,13088,8.00000,0.8660254,0.9238795
Change,794500,13088,8.25000,0.0,0.9238795
Change,794664,13084,5.00000,0.8660254,0.9238795
Change,794663,13084,9.50000,0.5,0.9238795
Change,794661,13084,8.25000,0.5,0.9238795
Change,794660,13084,8.50000,0.5,0.9238795
Change,794659,13084,8.50000,0.8660254,0.9238795
Change,794656,13084,8.25000,0.0,0.9238795
Change,794670,13082,8.25000,0.8660254,0.9238795
Change,794669,13082,8.75000,0.5,0.9238795
Change,794668,13082,8.75000,0.5,0.9238795
Change,794667,13082,8.75000,0.8660254,0.9238795
Change,794666,13082,3.25000,0.0,0.9238795
Change,794665,13082,5.50000,0.0,0.9238795
Change,794629,13081,9.75000,0.5,0.9238795
Change,794626,13081,8.50000,0.5,0.9238795
Change,794624,13081,8.50000,0.5,0.9238795
Change,794623,13081,8.50000,0.8660254,0.9238795
Change,794622,13081,8.50000,0.0,0.9238795
Change,794732,13024,8.50000,0.5,0.9238795
Change,794730,13024,8.50000,0.5,0.9238795
Change,794727,13024,8.50000,0.5,0.9238795
Change,794725,13024,8.50000,0.8660254,0.9238795
Change,794724,13024,8.50000,0.0,0.9238795
Change,794723,12988,7.00000,0.0,0.9238795
Change,793829,13049,6.25000,0.0,0.9238795
Change,793901,13066,5.50000,0.5,0.9238795
Change,793897,13066,5.50000,0.5,0.9238795
Change,793900,13066,5.50000,0.8660254,0.9238795
Change,793895,13066,5.50000,0.0,0.9238795
Change,793904,13079,2.00000,0.5,0.9238795
Change,793903,13079,2.00000,0.5,0.9238795
Change,794483,12989,8.50000,0.0,0.9238795
Change,794621,13073,8.25000,0.8660254,0.9238795
Change,794620,13073,8.75000,0.5,0.9238795
Change,794618,13073,8.75000,0.5,0.9238795
Change,794617,13073,8.75000,0.8660254,0.9238795
Change,794615,13073,2.50000,0.0,0.8660254
Change,794581,13073,6.25000,0.0,0.9238795
Change,794496,13077,1.75000,0.8660254,0.9238795
Change,794494,13077,8.75000,0.5,0.9238795
Change,794492,13077,8.75000,0.5,0.9238795
Change,794491,13077,8.75000,0.5,0.9238795
Change,794488,13077,8.75000,0.8660254,0.9238795
Change,794486,13077,8.75000,0.0,0.9238795
Change,794513,13088,4.75000,0.8660254,0.9238795
Change,794509,13088,8.25000,0.5,0.9238795
Change,794506,13088,8.25000,0.5,0.9238795
Change,794504,13088,8.00000,0.8660254,0.9238795
Change,794500,13088,8.25000,0.0,0.9238795
Change,794524,13090,7.50000,0.5,0.9238795
Change,794521,13090,7.50000,0.5,0.9238795
Change,794520,13090,7.50000,0.5,0.9238795
Change,794518,13090,5.00000,0.8660254,0.9238795
Change,794517,13090,2.00000,0.0,0.9238795
Change,794516,13090,5.50000,0.0,0.9238795
Change,794579,13091,4.75000,0.8660254,0.9238795
Change,794576,13091,8.25000,0.5,0.9238795
Change,794574,13091,8.25000,0.5,0.9238795
Change,794572,13091,8.25000,0.8660254,0.9238795
Change,794629,13081,9.75000,0.5,0.9238795
Change,794626,13081,8.50000,0.5,0.9238795
Change,794624,13081,8.50000,0.5,0.9238795
Change,794623,13081,8.50000,0.8660254,0.9238795
Change,794622,13081,8.50000,0.0,0.9238795
Change,794685,14376,7.50000,0.5,0.9238795
Change,794684,14376,7.50000,0.5,0.9238795
Change,794683,14376,7.50000,0.5,0.9238795
Change,794682,14376,7.50000,0.8660254,0.9238795
Change,794681,14376,7.50000,0.0,0.9238795
Change,794638,13048,7.25000,0.8660254,0.9238795
Change,794637,13048,8.75000,0.5,0.9238795
Change,794636,13048,8.75000,0.5,0.9238795
Change,794635,13048,8.75000,0.5,0.9238795
Change,794634,13048,2.50000,0.0,0.8660254
Change,794632,13048,6.25000,0.0,0.9238795
Change,794645,13078,8.25000,0.8660254,0.9238795
Change,794644,13078,8.75000,0.5,0.9238795
Change,794642,13078,8.75000,0.5,0.9238795
Change,794641,13078,9.75000,0.5,0.9238795
Change,794639,13078,8.75000,0.8660254,0.9238795
Change,794655,13062,4.75000,0.8660254,0.9914449
Change,794653,13062,3.50000,0.8660254,0.9238795
Change,794654,13062,8.75000,0.5,0.9238795
Change,794733,13062,8.75000,0.5,0.9238795
Change,794652,13062,8.75000,0.5,0.9238795
Change,794651,13062,8.75000,0.8660254,0.9238795
Change,794650,13007,8.25000,0.5,0.9238795
Change,794649,13007,8.25000,0.5,0.9238795
Change,794648,13007,8.25000,0.5,0.9238795
Change,794647,13007,8.25000,0.8660254,0.9238795
Change,794646,13007,8.25000,0.0,0.9238795
Change,794664,13084,5.00000,0.8660254,0.9238795
Change,794663,13084,9.50000,0.5,0.9238795
Change,794661,13084,8.25000,0.5,0.9238795
Change,794660,13084,8.50000,0.5,0.9238795
Change,794659,13084,8.50000,0.8660254,0.9238795
Change,794656,13084,8.25000,0.0,0.9238795
Change,794670,13082,8.25000,0.8660254,0.9238795
Change,794669,13082,8.75000,0.5,0.9238795
Change,794668,13082,8.75000,0.5,0.9238795
Change,794667,13082,8.75000,0.8660254,0.9238795
Change,794666,13082,3.25000,0.0,0.9238795
Change,794665,13082,5.50000,0.0,0.9238795
Change,794678,13089,8.25000,0.8660254,0.9238795
Change,794675,13089,8.75000,0.5,0.9238795
Change,794674,13089,8.75000,0.5,0.9238795
Change,794673,13089,8.75000,0.8660254,0.9238795
Change,794672,13089,2.50000,0.0,0.8660254
Change,794671,13089,6.25000,0.0,0.9238795
Change,793904,13079,2.00000,0.5,0.9238795
Change,793903,13079,2.00000,0.5,0.9238795
Change,794645,13078,8.25000,0.8660254,0.9238795
Change,794644,13078,8.75000,0.5,0.9238795
Change,794642,13078,8.75000,0.5,0.9238795
Change,794641,13078,9.75000,0.5,0.9238795
Change,794639,13078,8.75000,0.8660254,0.9238795
Change,794496,13077,1.75000,0.8660254,0.9238795
Change,794494,13077,8.75000,0.5,0.9238795
Change,794492,13077,8.75000,0.5,0.9238795
Change,794491,13077,8.75000,0.5,0.9238795
Change,794488,13077,8.75000,0.8660254,0.9238795
Change,794486,13077,8.75000,0.0,0.9238795
Change,794621,13073,8.25000,0.8660254,0.9238795
Change,794620,13073,8.75000,0.5,0.9238795
Change,794618,13073,8.75000,0.5,0.9238795
Change,794617,13073,8.75000,0.8660254,0.9238795
Change,794615,13073,2.50000,0.0,0.8660254
Change,794581,13073,6.25000,0.0,0.9238795
Change,793901,13066,5.50000,0.5,0.9238795
Change,793897,13066,5.50000,0.5,0.9238795
Change,793900,13066,5.50000,0.8660254,0.9238795
Change,793895,13066,5.50000,0.0,0.9238795
Change,794655,13062,4.75000,0.8660254,0.9914449
Change,794653,13062,3.50000,0.8660254,0.9238795
Change,794654,13062,8.75000,0.5,0.9238795
Change,794733,13062,8.75000,0.5,0.9238795
Change,794652,13062,8.75000,0.5,0.9238795
Change,794651,13062,8.75000,0.8660254,0.9238795
Change,793829,13049,6.25000,0.0,0.9238795
Change,794638,13048,7.25000,0.8660254,0.9238795
Change,794637,13048,8.75000,0.5,0.9238795
Change,794636,13048,8.75000,0.5,0.9238795
Change,794635,13048,8.75000,0.5,0.9238795
Change,794634,13048,2.50000,0.0,0.8660254
Change,794632,13048,6.25000,0.0,0.9238795
Change,794732,13024,8.50000,0.5,0.9238795
Change,794730,13024,8.50000,0.5,0.9238795
Change,794727,13024,8.50000,0.5,0.9238795
Change,794725,13024,8.50000,0.8660254,0.9238795
Change,794724,13024,8.50000,0.0,0.9238795
Change,794650,13007,8.25000,0.5,0.9238795
Change,794649,13007,8.25000,0.5,0.9238795
Change,794648,13007,8.25000,0.5,0.9238795
Change,794647,13007,8.25000,0.8660254,0.9238795
Change,794646,13007,8.25000,0.0,0.9238795
Change,794483,12989,8.50000,0.0,0.9238795
Change,794723,12988,7.00000,0.0,0.9238795
Change,794483,12989,8.50000,0.0,0.9238795
Change,794732,13024,8.50000,0.5,0.9238795
Change,794730,13024,8.50000,0.5,0.9238795
Change,794727,13024,8.50000,0.5,0.9238795
Change,794725,13024,8.50000,0.8660254,0.9238795
Change,794724,13024,8.50000,0.0,0.9238795
Change,794723,12988,7.00000,0.0,0.9238795
Change,793829,13049,6.25000,0.0,0.9238795
Change,793901,13066,5.50000,0.5,0.9238795
Change,793897,13066,5.50000,0.5,0.9238795
Change,793900,13066,5.50000,0.8660254,0.9238795
Change,793895,13066,5.50000,0.0,0.9238795
Change,793904,13079,2.00000,0.5,0.9238795
Change,793903,13079,2.00000,0.5,0.9238795
Change,794483,12989,8.50000,0.0,0.9238795
Change,794621,13073,8.25000,0.8660254,0.9238795
Change,794620,13073,8.75000,0.5,0.9238795
Change,794618,13073,8.75000,0.5,0.9238795
Change,794617,13073,8.75000,0.8660254,0.9238795
Change,794615,13073,2.50000,0.0,0.8660254
Change,794581,13073,6.25000,0.0,0.9238795
Change,794496,13077,1.75000,0.8660254,0.9238795
Change,794494,13077,8.75000,0.5,0.9238795
Change,794492,13077,8.75000,0.5,0.9238795
Change,794491,13077,8.75000,0.5,0.9238795
Change,794488,13077,8.75000,0.8660254,0.9238795
Change,794486,13077,8.75000,0.0,0.9238795
Change,794513,13088,4.75000,0.8660254,0.9238795
Change,794509,13088,8.25000,0.5,0.9238795
Change,794506,13088,8.25000,0.5,0.9238795
Change,794504,13088,8.00000,0.8660254,0.9238795
Change,794500,13088,8.25000,0.0,0.9238795
Change,794524,13090,7.50000,0.5,0.9238795
Change,794521,13090,7.50000,0.5,0.9238795
Change,794520,13090,7.50000,0.5,0.9238795
Change,794518,13090,5.00000,0.8660254,0.9238795
Change,794517,13090,2.00000,0.0,0.9238795
Change,794516,13090,5.50000,0.0,0.9238795
Change,794579,13091,4.75000,0.8660254,0.9238795
Change,794576,13091,8.25000,0.5,0.9238795
Change,794574,13091,8.25000,0.5,0.9238795
Change,794572,13091,8.25000,0.8660254,0.9238795
Change,794629,13081,9.75000,0.5,0.9238795
Change,794626,13081,8.50000,0.5,0.9238795
Change,794624,13081,8.50000,0.5,0.9238795
Change,794623,13081,8.50000,0.8660254,0.9238795
Change,794622,13081,8.50000,0.0,0.9238795
Change,794685,14376,7.50000,0.5,0.9238795
Change,794684,14376,7.50000,0.5,0.9238795
Change,794683,14376,7.50000,0.5,0.9238795
Change,794682,14376,7.50000,0.8660254,0.9238795
Change,794681,14376,7.50000,0.0,0.9238795
Change,794638,13048,7.25000,0.8660254,0.9238795
Change,794637,13048,8.75000,0.5,0.9238795
Change,794636,13048,8.75000,0.5,0.9238795
Change,794635,13048,8.75000,0.5,0.9238795
Change,794634,13048,2.50000,0.0,0.8660254
Change,794632,13048,6.25000,0.0,0.9238795
Change,794645,13078,8.25000,0.8660254,0.9238795
Change,794644,13078,8.75000,0.5,0.9238795
Change,794642,13078,8.75000,0.5,0.9238795
Change,794641,13078,9.75000,0.5,0.9238795
Change,794639,13078,8.75000,0.8660254,0.9238795
Change,794655,13062,4.75000,0.8660254,0.9914449
Change,794653,13062,3.50000,0.8660254,0.9238795
Change,794654,13062,8.75000,0.5,0.9238795
Change,794733,13062,8.75000,0.5,0.9238795
Change,794652,13062,8.75000,0.5,0.9238795
Change,794651,13062,8.75000,0.8660254,0.9238795
Change,794650,13007,8.25000,0.5,0.9238795
Change,794649,13007,8.25000,0.5,0.9238795
Change,794648,13007,8.25000,0.5,0.9238795
Change,794647,13007,8.25000,0.8660254,0.9238795
Change,794646,13007,8.25000,0.0,0.9238795
Change,794664,13084,5.00000,0.8660254,0.9238795
Change,794663,13084,9.50000,0.5,0.9238795
Change,794661,13084,8.25000,0.5,0.9238795
Change,794660,13084,8.50000,0.5,0.9238795
Change,794659,13084,8.50000,0.8660254,0.9238795
Change,794656,13084,8.25000,0.0,0.9238795
Change,794670,13082,8.25000,0.8660254,0.9238795
Change,794669,13082,8.75000,0.5,0.9238795
Change,794668,13082,8.75000,0.5,0.9238795
Change,794667,13082,8.75000,0.8660254,0.9238795
Change,794666,13082,3.25000,0.0,0.9238795
Change,794665,13082,5.50000,0.0,0.9238795
Change,794678,13089,8.25000,0.8660254,0.9238795
Change,794675,13089,8.75000,0.5,0.9238795
Change,794674,13089,8.75000,0.5,0.9238795
Change,794673,13089,8.75000,0.8660254,0.9238795
Change,794672,13089,2.50000,0.0,0.8660254
Change,794671,13089,6.25000,0.0,0.9238795
Change,800446,12988,7.00000,0.8660254,0.9238795
Add,800346,13089,8.25000,0.0,0.9238795
Add,800345,13089,8.75000,1.2246469E-16,0.9238795
Add,800344,13089,8.75000,0.0,0.9238795
Add,800343,13089,8.75000,0.8660254,0.9238795
Add,800342,13089,2.50000,1.2246469E-16,0.8660254
Add,800341,13089,6.25000,1.2246469E-16,0.9238795
Add,800340,13082,8.25000,0.0,0.9238795
Add,800339,13082,8.75000,0.0,0.9238795
Add,800338,13082,8.75000,0.8660254,0.9238795
Add,800337,13082,8.75000,0.8660254,0.9238795
Add,800336,13082,3.25000,1.2246469E-16,0.9238795
Add,800335,13082,5.50000,1.2246469E-16,0.9238795
Add,800334,13084,5.00000,0.0,0.9238795
Add,800333,13084,9.50000,1.2246469E-16,0.9238795
Add,800332,13084,8.25000,0.0,0.9238795
Add,800331,13084,8.50000,0.8660254,0.9238795
Add,800330,13084,8.50000,0.8660254,0.9238795
Add,800329,13084,8.25000,1.2246469E-16,0.9238795
Add,800328,13007,8.25000,1.2246469E-16,0.9238795
Add,800327,13007,8.25000,0.0,0.9238795
Add,800326,13007,8.25000,0.8660254,0.9238795
Add,800325,13007,8.25000,0.8660254,0.9238795
Add,800324,13007,8.25000,1.2246469E-16,0.9238795
Add,800323,13062,4.75000,0.0,0.9914449
Add,800322,13062,3.50000,0.0,0.9238795
Add,800321,13062,8.75000,1.2246469E-16,0.9238795
Add,800320,13062,8.75000,0.0,0.9238795
Add,800319,13062,8.75000,0.8660254,0.9238795
Add,800318,13062,8.75000,0.8660254,0.9238795
Add,800317,13078,8.25000,0.0,0.9238795
Add,800316,13078,8.75000,1.2246469E-16,0.9238795
Add,800315,13078,8.75000,0.0,0.9238795
Add,800314,13078,9.75000,0.8660254,0.9238795
Add,800313,13078,8.75000,0.8660254,0.9238795
Add,800312,13048,7.25000,0.0,0.9238795
Add,800311,13048,8.75000,1.2246469E-16,0.9238795
Add,800310,13048,8.75000,0.0,0.9238795
Add,800309,13048,8.75000,0.8660254,0.9238795
Add,800308,13048,2.50000,1.2246469E-16,0.8660254
Add,800307,13048,6.25000,1.2246469E-16,0.9238795
Add,800306,14376,7.50000,1.2246469E-16,0.9238795
Add,800305,14376,7.50000,0.0,0.9238795
Add,800304,14376,7.50000,0.8660254,0.9238795
Add,800303,14376,7.50000,0.8660254,0.9238795
Add,800302,14376,7.50000,1.2246469E-16,0.9238795
Add,800301,13081,9.75000,1.2246469E-16,0.9238795
Add,800300,13081,8.50000,0.0,0.9238795
Add,800299,13081,8.50000,0.8660254,0.9238795
Add,800298,13081,8.50000,0.8660254,0.9238795
Add,800297,13081,8.50000,1.2246469E-16,0.9238795
Add,800296,13091,4.75000,0.0,0.9238795
Add,800295,13091,8.25000,0.0,0.9238795
Add,800294,13091,8.25000,0.8660254,0.9238795
Add,800293,13091,8.25000,0.8660254,0.9238795
Add,800292,13090,7.50000,1.2246469E-16,0.9238795
Add,800291,13090,7.50000,0.0,0.9238795
Add,800290,13090,7.50000,0.8660254,0.9238795
Add,800289,13090,5.00000,0.8660254,0.9238795
Add,800288,13090,2.00000,1.2246469E-16,0.9238795
Add,800287,13090,5.50000,1.2246469E-16,0.9238795
Add,800286,13088,4.75000,0.0,0.9238795
Add,800285,13088,8.25000,0.0,0.9238795
Add,800284,13088,8.25000,0.8660254,0.9238795
Add,800283,13088,8.00000,0.8660254,0.9238795
Add,800282,13088,8.25000,1.2246469E-16,0.9238795
Add,800281,13077,1.75000,0.0,0.9238795
Add,800280,13077,8.75000,1.2246469E-16,0.9238795
Add,800279,13077,8.75000,0.0,0.9238795
Add,800278,13077,8.75000,0.8660254,0.9238795
Add,800277,13077,8.75000,0.8660254,0.9238795
Add,800276,13077,8.75000,1.2246469E-16,0.9238795
Add,800275,13073,8.25000,0.0,0.9238795
Add,800274,13073,8.75000,1.2246469E-16,0.9238795
Add,800273,13073,8.75000,0.8660254,0.9238795
Add,800272,13073,8.75000,0.8660254,0.9238795
Add,800271,13073,2.50000,1.2246469E-16,0.8660254
Add,800270,13073,6.25000,1.2246469E-16,0.9238795
Add,800269,12989,8.50000,1.2246469E-16,0.9238795
Add,800268,13079,2.00000,1.2246469E-16,0.9238795
Add,800267,13079,2.00000,0.8660254,0.9238795
Add,800266,13066,5.50000,1.2246469E-16,0.9238795
Add,800265,13066,5.50000,0.0,0.9238795
Add,800264,13066,5.50000,0.8660254,0.9238795
Add,800263,13066,5.50000,1.2246469E-16,0.9238795
Add,800262,13049,6.25000,1.2246469E-16,0.9238795
Add,800261,12988,7.00000,1.2246469E-16,0.9238795
Add,800260,13024,8.50000,1.2246469E-16,0.9238795
Add,800259,13024,8.50000,0.0,0.9238795
Add,800258,13024,8.50000,0.8660254,0.9238795
Add,800257,13024,8.50000,0.8660254,0.9238795
Add,800256,13024,8.50000,1.2246469E-16,0.9238795
Add,800438,13089,8.25000,1.0,0.9238795
Add,800437,13089,8.75000,0.0,0.9238795
Add,800436,13089,8.75000,1.2246469E-16,0.9238795
Add,800435,13089,8.75000,0.8660254,0.9238795
Add,800434,13089,2.50000,0.8660254,0.8660254
Add,800433,13089,6.25000,0.8660254,0.9238795
Add,800432,13082,8.25000,1.0,0.9238795
Add,800431,13082,8.75000,1.2246469E-16,0.9238795
Add,800430,13082,8.75000,0.0,0.9238795
Add,800429,13082,8.75000,0.8660254,0.9238795
Add,800428,13082,3.25000,0.8660254,0.9238795
Add,800427,13082,5.50000,0.8660254,0.9238795
Add,800426,13084,5.00000,1.0,0.9238795
Add,800425,13084,9.50000,0.0,0.9238795
Add,800424,13084,8.25000,1.2246469E-16,0.9238795
Add,800423,13084,8.50000,0.0,0.9238795
Add,800422,13084,8.50000,0.8660254,0.9238795
Add,800421,13084,8.25000,0.8660254,0.9238795
Add,800420,13007,8.25000,0.0,0.9238795
Add,800419,13007,8.25000,1.2246469E-16,0.9238795
Add,800418,13007,8.25000,0.0,0.9238795
Add,800417,13007,8.25000,0.8660254,0.9238795
Add,800416,13007,8.25000,0.8660254,0.9238795
Add,800415,13062,4.75000,1.0,0.9914449
Add,800414,13062,3.50000,1.0,0.9238795
Add,800413,13062,8.75000,0.0,0.9238795
Add,800412,13062,8.75000,1.2246469E-16,0.9238795
Add,800411,13062,8.75000,0.0,0.9238795
Add,800410,13062,8.75000,0.8660254,0.9238795
Add,800409,13078,8.25000,1.0,0.9238795
Add,800408,13078,8.75000,0.0,0.9238795
Add,800407,13078,8.75000,1.2246469E-16,0.9238795
Add,800406,13078,9.75000,0.0,0.9238795
Add,800405,13078,8.75000,0.8660254,0.9238795
Add,800404,13048,7.25000,1.0,0.9238795
Add,800403,13048,8.75000,0.0,0.9238795
Add,800402,13048,8.75000,1.2246469E-16,0.9238795
Add,800401,13048,8.75000,0.0,0.9238795
Add,800400,13048,2.50000,0.8660254,0.8660254
Add,800399,13048,6.25000,0.8660254,0.9238795
Add,800398,14376,7.50000,0.0,0.9238795
Add,800397,14376,7.50000,1.2246469E-16,0.9238795
Add,800396,14376,7.50000,0.0,0.9238795
Add,800395,14376,7.50000,0.8660254,0.9238795
Add,800394,14376,7.50000,0.8660254,0.9238795
Add,800393,13081,9.75000,0.0,0.9238795
Add,800392,13081,8.50000,1.2246469E-16,0.9238795
Add,800391,13081,8.50000,0.0,0.9238795
Add,800390,13081,8.50000,0.8660254,0.9238795
Add,800389,13081,8.50000,0.8660254,0.9238795
Add,800388,13091,4.75000,1.0,0.9238795
Add,800387,13091,8.25000,1.2246469E-16,0.9238795
Add,800386,13091,8.25000,0.0,0.9238795
Add,800385,13091,8.25000,0.8660254,0.9238795
Add,800384,13090,7.50000,0.0,0.9238795
Add,800383,13090,7.50000,1.2246469E-16,0.9238795
Add,800382,13090,7.50000,0.0,0.9238795
Add,800381,13090,5.00000,0.8660254,0.9238795
Add,800380,13090,2.00000,0.8660254,0.9238795
Add,800379,13090,5.50000,0.8660254,0.9238795
Add,800378,13088,4.75000,1.0,0.9238795
Add,800377,13088,8.25000,1.2246469E-16,0.9238795
Add,800376,13088,8.25000,0.0,0.9238795
Add,800375,13088,8.00000,0.8660254,0.9238795
Add,800374,13088,8.25000,0.8660254,0.9238795
Add,800373,13077,1.75000,1.0,0.9238795
Add,800372,13077,8.75000,0.0,0.9238795
Add,800371,13077,8.75000,1.2246469E-16,0.9238795
Add,800370,13077,8.75000,0.0,0.9238795
Add,800369,13077,8.75000,0.8660254,0.9238795
Add,800368,13077,8.75000,0.8660254,0.9238795
Add,800367,13073,8.25000,1.0,0.9238795
Add,800366,13073,8.75000,0.0,0.9238795
Add,800365,13073,8.75000,0.0,0.9238795
Add,800364,13073,8.75000,0.8660254,0.9238795
Add,800363,13073,2.50000,0.8660254,0.8660254
Add,800362,13073,6.25000,0.8660254,0.9238795
Add,800361,12989,8.50000,0.8660254,0.9238795
Add,800360,13079,2.00000,0.0,0.9238795
Add,800359,13079,2.00000,0.0,0.9238795
Add,800358,13066,5.50000,0.0,0.9238795
Add,800357,13066,5.50000,1.2246469E-16,0.9238795
Add,800356,13066,5.50000,0.8660254,0.9238795
Add,800355,13066,5.50000,0.8660254,0.9238795
Add,800354,13049,6.25000,0.8660254,0.9238795
Add,800353,12988,7.00000,0.8660254,0.9238795
Add,800352,13024,8.50000,0.0,0.9238795
Add,800351,13024,8.50000,1.2246469E-16,0.9238795
Add,800350,13024,8.50000,0.0,0.9238795
Add,800349,13024,8.50000,0.8660254,0.9238795
Add,800348,13024,8.50000,0.8660254,0.9238795
Change,800348,13024,8.50000,0.8660254,0.9238795
Change,800349,13024,8.50000,0.8660254,0.9238795
Change,800438,13089,8.25000,1.0,0.9238795
Change,800437,13089,8.75000,0.0,0.9238795
Change,800436,13089,8.75000,1.2246469E-16,0.9238795
Change,800435,13089,8.75000,0.8660254,0.9238795
Change,800434,13089,2.50000,0.8660254,0.8660254
Change,800433,13089,6.25000,0.8660254,0.9238795
Change,800432,13082,8.25000,1.0,0.9238795
Change,800431,13082,8.75000,1.2246469E-16,0.9238795
Change,800430,13082,8.75000,0.0,0.9238795
Change,800429,13082,8.75000,0.8660254,0.9238795
Change,800428,13082,3.25000,0.8660254,0.9238795
Change,800427,13082,5.50000,0.8660254,0.9238795
Change,800426,13084,5.00000,1.0,0.9238795
Change,800425,13084,9.50000,0.0,0.9238795
Change,800424,13084,8.25000,1.2246469E-16,0.9238795
Change,800423,13084,8.50000,0.0,0.9238795
Change,800422,13084,8.50000,0.8660254,0.9238795
Change,800421,13084,8.25000,0.8660254,0.9238795
Change,800420,13007,8.25000,0.0,0.9238795
Change,800419,13007,8.25000,1.2246469E-16,0.9238795
Change,800418,13007,8.25000,0.0,0.9238795
Change,800417,13007,8.25000,0.8660254,0.9238795
Change,800416,13007,8.25000,0.8660254,0.9238795
Change,800415,13062,4.75000,1.0,0.9914449
Change,800414,13062,3.50000,1.0,0.9238795
Change,800413,13062,8.75000,0.0,0.9238795
Change,800412,13062,8.75000,1.2246469E-16,0.9238795
Change,800411,13062,8.75000,0.0,0.9238795
Change,800410,13062,8.75000,0.8660254,0.9238795
Change,800409,13078,8.25000,1.0,0.9238795
Change,800408,13078,8.75000,0.0,0.9238795
Change,800407,13078,8.75000,1.2246469E-16,0.9238795
Change,800406,13078,9.75000,0.0,0.9238795
Change,800405,13078,8.75000,0.8660254,0.9238795
Change,800404,13048,7.25000,1.0,0.9238795
Change,800403,13048,8.75000,0.0,0.9238795
